id	seqName	strand	first	last	LENGTH	type	name	commonName	sense name	source	overlapXu	 wt 15' 0.4M - wt 0	hog1Δ 15' 0.4M -  hog1Δ 0	 wt 100' 1.2M - wt 0	hog1Δ 100' 1.2M -  hog1Δ 0
1212	4	+	1436109	1436693	584	ORF-T	YDR493W	FMP36		SteinmetzLab	ST0774	-1.1831561269	1.2764011666	-1.4374070844	1.4700685503
7595	16	-	830719	831663	944	ORF-T	YPR151C	SUE1		SteinmetzLab	ST7237	-1.1832100507	-1.2360538052	-1.1948109415	-1.299517647
692	3	-	46941	48421	1480	ORF-T	YCL044C	MGR1		SteinmetzLab	ST3933	-1.1832243079	1.2488986943	-1.672654729	1.3105519082
6827	15	-	569838	570918	1080	ORF-T	YOR130C	ORT1		SteinmetzLab	ST6805	-1.1833489257	1.0224778446	1.0825078394	1.0120751244
5645	13	-	500741	501933	1192	ORF-T	YMR117C	SPC24		SteinmetzLab	ST6280	-1.1833525413	1.3275375178	1.1935181879	1.6039863882
7342	16	-	95261	96293	1032	ORF-T	YPL241C	CIN2		SteinmetzLab	ST6992	-1.1833782242	-1.5750311079	-2.3170234823	1.3759385245
759	3	-	232998	236430	3432	ORF-T	YCR067C	SED4		SteinmetzLab	ST3996	-1.1840167936	-1.0811857193	-2.2713216955	-1.0861237856
917	4	+	465601	470593	4992	ORF-T	YDR011W	SNQ2		SteinmetzLab	ST0491	-1.1843817202	1.2378064396	-1.6770060913	-1.0318363522
4820	12	+	899719	899895	176	CUTs	CUT274	CUT274		SteinmetzLab	ST2374	-1.1844172932	1.8594591929	1.3311019337	1.2651517219
4625	12	+	278841	281025	2184	ORF-T	YLR072W	YLR072W		SteinmetzLab	ST2192	-1.1846887786	1.1711407025	-1.9185918001	-1.3180138319
2830	7	-	637671	639559	1888	ORF-T	YGR077C	PEX8		SteinmetzLab	ST4926	-1.1847003969	1.1788459502	-1.2286628186	1.6512077444
3930	10	-	187932	189476	1544	ORF-T	YJL123C	YJL123C		SteinmetzLab	ST5447	-1.1849199657	1.1974924243	-1.3377801055	1.3183705024
7005	16	+	40929	43145	2216	ORF-T	YPL265W	DIP5		SteinmetzLab	ST3330	-1.185075137	-1.1410467516	-2.4469522637	-1.3070942567
4050	10	-	568612	569444	832	ORF-T	YJR069C	HAM1		SteinmetzLab	ST5559	-1.1850941767	1.0896205886	-1.1479664698	1.0783227779
314	2	+	724392	726672	2280	ORF-T	YBR255W	YBR255W		SteinmetzLab	ST0248	-1.1855349118	-1.0227695551	-1.3387314709	-1.0440342406
3080	8	+	272113	272617	504	SUTs	SUT161	SUT161		SteinmetzLab	ST1471	-1.1858211939	1.135600229	1.4157152619	1.4377844883
1271	4	-	115165	116101	936	CUTs	CUT473	CUT473		SteinmetzLab	ST4040	-1.1861271642	1.8663924611	2.040595397	1.1451136009
916	4	+	463249	465601	2352	ORF-T	YDR009W	GAL3		SteinmetzLab	ST0490	-1.1865069424	1.4513423655	-1.0384898848	1.4645651545
1695	4	-	1428305	1429041	736	ORF-T	YDR487C	RIB3		SteinmetzLab	ST4444	-1.1867959803	1.1845917829	-1.1740274575	1.3499450458
3413	9	+	212193	212449	256	CUTs	CUT190	CUT190		SteinmetzLab	ST1622	-1.1874073925	1.1928278775	1.1383807741	-1.1072273967
2114	5	-	567037	567581	544	CUTs	CUT572	CUT572		SteinmetzLab	ST4668	-1.1874876963	1.0495704079	1.3946582211	-1.0669928071
6627	15	+	1007155	1009227	2072	ORF-T	YOR356W	YOR356W		SteinmetzLab	ST3304	-1.1876296066	-1.0828720185	-1.2674631027	1.0958307432
3524	9	-	149013	150029	1016	ORF-T	YIL114C	POR2		SteinmetzLab	ST5279	-1.1877190627	1.0102196976	1.1647646238	1.1905490729
865	4	+	312881	314161	1280	SUTs	SUT043	SUT043	MRK1	SteinmetzLab	ST0443	-1.1880156886	1.6810337238	-1.1400792558	1.1974756932
484	2	-	480356	481004	648	ORF-T	YBR120C	CBP6		SteinmetzLab	ST3819	-1.1880843909	-1.4402324075	-1.0178954158	-1.6992404512
5063	12	-	672413	672613	200	CUTs	CUT744	CUT744		SteinmetzLab	ST6023	-1.1881480619	-1.6499534805	-1.1495492294	-1.0604781714
6377	15	+	278042	280178	2136	ORF-T	YOL023W	IFM1		SteinmetzLab	ST3062	-1.1881857337	1.1188625613	-1.6004053643	-1.3245396733
202	2	+	376367	377671	1304	SUTs	SUT_FS0003	SUT_FS0003		FrancescLab	ST0143	-1.1885533485	1.0576686031	-1.4790846259	-1.2320017352
1970	5	-	165965	166925	960	ORF-T	YER007C-A	TMA20		SteinmetzLab	ST4535	-1.1885617414	-1.721582157	-1.1488862976	-1.1347418667
6482	15	+	544954	546466	1512	ORF-T	YOR117W	RPT5		SteinmetzLab	ST3162	-1.188996307	1.038915512	-1.4008976867	1.3453583574
219	2	+	429663	431775	2112	CUTs	CUT025	CUT025		SteinmetzLab	ST0156	-1.1892373218	2.2763792283	-1.1667094809	1.1009822162
6133	14	-	303479	304663	1184	ORF-T	YNL177C	MRPL22		SteinmetzLab	ST6492	-1.1893049641	1.1860330257	-1.6454921608	-1.0750856295
6841	15	-	618894	619086	192	CUTs	CUT849	CUT849		SteinmetzLab	ST6819	-1.1893562047	1.2497639979	1.0776655885	2.126824602
3	1	+	31153	32985	1832	ORF-T	YAL062W	GDH3		SteinmetzLab	ST0003	-1.1893748369	1.1539974299	-1.1840014183	1.0359382024
6055	14	-	42029	43141	1112	ORF-T	YNL316C	PHA2		SteinmetzLab	ST6415	-1.1894344097	-1.4352535786	-1.8624911154	-1.1438890946
2898	7	-	835991	836767	776	ORF-T	YGR169C-A	YGR169C-A		SteinmetzLab	ST4991	-1.1894557094	1.7194414321	-1.0533307898	1.078196153
4671	12	+	416809	418201	1392	ORF-T	YLR137W	YLR137W		SteinmetzLab	ST2236	-1.1895351652	1.4660213657	-1.2645981769	1.4657911874
4680	12	+	434569	437497	2928	ORF-T	YLR148W	PEP3		SteinmetzLab	ST2244	-1.1897461308	-1.1648335087	-1.4070398498	-1.3347549284
4197	11	+	286067	288291	2224	ORF-T	YKL079W	SMY1		SteinmetzLab	ST2000	-1.1897522701	-1.3024901749	-1.6151574261	-2.0354089309
1438	4	-	588815	589535	720	ORF-T	YDR071C	PAA1		SteinmetzLab	ST4201	-1.1900500692	1.0885251878	-1.3700469713	-1.5763355021
1384	4	-	422645	423581	936	ORF-T	YDL018C	ERP3		SteinmetzLab	ST4148	-1.1901351609	-1.074086469	-1.5976212955	-1.1427803106
7465	16	-	457015	458527	1512	ORF-T	YPL053C	KTR6		SteinmetzLab	ST7110	-1.1901682886	-1.638267982	-1.5303038315	-1.055688814
1517	4	-	850273	851041	768	ORF-T	YDR196C	YDR196C		SteinmetzLab	ST4277	-1.1908035875	1.0511861793	1.3042169589	1.0554730261
1432	4	-	575095	575855	760	SUTs	SUT470	SUT470	YDR061W	SteinmetzLab	ST4195	-1.1911262264	1.1362886784	2.5674588324	1.1941713472
4203	11	+	303875	305667	1792	ORF-T	YKL071W	YKL071W		SteinmetzLab	ST2005	-1.1919044443	-1.6141126325	1.0668686571	-1.1614748153
860	4	+	301393	302305	912	ORF-T	YDL086W	YDL086W		SteinmetzLab	ST0438	-1.1920503907	-1.0230387482	1.1148580069	1.2471041845
6511	15	+	644530	647026	2496	ORF-T	YOR165W	SEY1		SteinmetzLab	ST3191	-1.1921063154	-1.2260338818	-2.1306509826	-1.5081456151
4641	12	+	332345	336137	3792	ORF-T	YLR096W	KIN2		SteinmetzLab	ST2208	-1.192129357	-1.0510717473	-2.0276130735	-1.1042346385
275	2	+	609912	610576	664	ORF-T	YBR194W	SOY1		SteinmetzLab	ST0211	-1.1923030445	1.9381558784	-1.0473151618	1.0664038184
4266	11	+	483020	484732	1712	ORF-T	YKR023W	YKR023W		SteinmetzLab	ST2065	-1.1925723962	-1.039650384	-1.0760962262	-1.4386567801
6882	15	-	746406	747318	912	ORF-T	YOR215C	YOR215C		SteinmetzLab	ST6859	-1.1926503367	-1.0474778695	-1.4886538697	-2.1981546396
7053	16	+	176185	179145	2960	ORF-T	YPL195W	APL5		SteinmetzLab	ST3378	-1.1927629077	1.0120094916	-1.9109186119	-1.1938632895
5325	13	+	424945	426361	1416	ORF-T	YMR079W	SEC14		SteinmetzLab	ST2559	-1.1928950808	-1.1231551468	-1.2835684693	1.6730958592
4949	12	-	285661	286645	984	ORF-T	YLR078C	BOS1		SteinmetzLab	ST5914	-1.1929892986	1.2799778584	-1.541429264	-1.0350600989
2315	7	+	174523	175467	944	ORF-T	YGL174W	BUD13		SteinmetzLab	ST1089	-1.1930602853	-1.176548985	-1.4667652192	-1.1628344648
932	4	+	507811	509587	1776	ORF-T	YDR033W	MRH1		SteinmetzLab	ST0506	-1.1930883856	-1.8601668273	-1.0004927431	-1.1743374167
6409	15	+	357426	360354	2928	other	YOR014W, YOR015W	RTS1, YOR015W		SteinmetzLab	ST3092	-1.1935414268	-1.093825223	-3.3074901198	-1.5619916168
5012	12	-	514029	514853	824	ORF-T	YLR179C	YLR179C		SteinmetzLab	ST5977	-1.1935465498	-1.1146360923	-1.1993986157	1.4540804347
2496	7	+	672195	675563	3368	ORF-T	YGR094W	VAS1		SteinmetzLab	ST1259	-1.1939115298	-1.2659279809	-2.1192350158	1.2012684164
5901	14	+	381339	382331	992	ORF-T	YNL129W	NRK1		SteinmetzLab	ST2830	-1.1939541456	-1.1060091013	-1.5772636235	-1.7069468837
3299	8	-	362869	364261	1392	ORF-T	YHR129C	ARP1		SteinmetzLab	ST5189	-1.1939809168	1.2975106447	-1.8221620498	1.1061435436
4968	12	-	342837	343797	960	other	YLR101C, YLR102C	YLR101C, APC9		SteinmetzLab	ST5933	-1.1940552905	1.226805113	-1.2170144193	1.0634158933
5666	13	-	571189	572085	896	ORF-T	YMR157C	FMP39		SteinmetzLab	ST6301	-1.1940757617	-1.024033475	1.4463657501	1.349446289
5808	14	+	113163	116531	3368	ORF-T	YNL278W	CAF120		SteinmetzLab	ST2738	-1.1941038489	1.6524155517	-1.2598354273	1.028754214
7572	16	-	769743	770687	944	SUTs	SUT834	SUT834		SteinmetzLab	ST7215	-1.194129457	2.7129602776	1.0100113956	-1.3243537638
1047	4	+	917453	921845	4392	ORF-T	YDR227W	SIR4		SteinmetzLab	ST0615	-1.1941344442	-1.1703242841	-1.6357480553	-1.3946050306
3835	10	+	641976	643488	1512	ORF-T	YJR117W	STE24		SteinmetzLab	ST1887	-1.194140746	-1.3288662708	-1.3451218514	1.1151924447
5713	13	-	718493	720693	2200	ORF-T	YMR224C	MRE11		SteinmetzLab	ST6344	-1.1942375769	-1.4137308667	-1.4968839726	-1.2800557722
5335	13	+	463513	463705	192	other	tD(GUC)M	tD(GUC)M		FrancescLab	NA	-1.1942805964	1.2920195875	2.0291898697	3.3155513514
1222	4	+	1469989	1470445	456	ORF-T	YDR511W	ACN9		SteinmetzLab	ST0784	-1.1943105407	1.5633918787	1.3376487422	1.182732826
1225	4	+	1477117	1478437	1320	ORF-T	YDR517W	GRH1		SteinmetzLab	ST0787	-1.1944124814	1.6694651922	-1.6146419258	1.5099727279
5637	13	-	477773	480261	2488	ORF-T	YMR106C	YKU80		SteinmetzLab	ST6273	-1.1944128605	1.5066579027	-1.5440362345	1.4554473314
1534	4	-	929345	930417	1072	ORF-T	YDR233C	RTN1		SteinmetzLab	ST4293	-1.1944317704	-1.1513438544	-1.3107252525	1.2030265286
108	2	+	49545	51025	1480	ORF-T	YBL089W	AVT5		SteinmetzLab	ST0056	-1.1944606171	-1.2940909077	-1.9224713347	-1.1243125897
2251	6	-	239949	241461	1512	ORF-T	YFR044C	DUG1		SteinmetzLab	ST4730	-1.1945994906	-1.1031087808	-1.0090595759	1.5663375558
4269	11	+	490580	490772	192	other	tR(ACG)K	tR(ACG)K		FrancescLab	NA	-1.194649355	2.3633879126	1.7099183463	3.3431104215
4675	12	+	427057	427257	200	other	tD(GUC)L1	tD(GUC)L1		FrancescLab	NA	-1.194707563	1.331067139	1.9919800462	3.445177768
2485	7	+	644011	644731	720	ORF-T	YGR082W	TOM20		SteinmetzLab	ST1250	-1.194727167	-1.3199597933	-1.3946391877	1.325740112
6231	14	-	621248	622480	1232	ORF-T	YNL005C	MRP7		SteinmetzLab	ST6578	-1.1948162186	-1.3396332228	-1.2343167107	-1.100054097
954	4	+	579419	580539	1120	ORF-T	YDR064W	RPS13		SteinmetzLab	ST0525	-1.1948441709	-3.3319008907	1.0570608078	-1.1827052238
3581	9	-	300141	300341	200	other	tK(CUU)I	tK(CUU)I		FrancescLab	NA	-1.1952722749	1.9834679849	-1.2600676347	1.2027698243
4054	10	-	575220	576668	1448	ORF-T	YJR076C	CDC11		SteinmetzLab	ST5563	-1.1955289406	1.0924569497	-1.4256985589	-1.068252508
2491	7	+	661715	661923	208	other	tT(UGU)G1	tT(UGU)G1		FrancescLab	NA	-1.1957710449	1.6718357818	2.5213698005	7.049243895
2962	7	-	998294	999206	912	ORF-T	YGR253C	PUP2		SteinmetzLab	ST5050	-1.1958053587	-1.1362154525	-1.1405628059	-1.2042057019
2259	6	-	262509	263381	872	SUTs	SUT531	SUT531		SteinmetzLab	ST4738	-1.195815337	1.765518923	-1.1376419361	1.5322107877
6880	15	-	741774	742246	472	CUTs	CUT855	CUT855		SteinmetzLab	ST6857	-1.1958239506	1.9670179894	-1.0078550993	-1.1616527685
1142	4	+	1236445	1238205	1760	ORF-T	YDR381W	YRA1		SteinmetzLab	ST0705	-1.1962784231	-1.3238847441	-1.8715390818	-2.2280350141
4586	12	+	160001	161641	1640	ORF-T	YLR005W	SSL1		SteinmetzLab	ST2153	-1.1963371006	1.0101525444	-1.2525833604	1.3851149494
7545	16	-	685495	685695	200	CUTs	CUT909	CUT909		SteinmetzLab	ST7189	-1.1963764441	1.2640081235	-2.1135893294	-1.5498677772
5775	13	-	910965	912309	1344	ORF-T	YMR318C	ADH6		SteinmetzLab	ST6403	-1.1966680932	-1.1728245362	-1.5123911481	1.3500185613
2185	6	-	33029	36589	3560	ORF-T	YFL050C	ALR2		SteinmetzLab	ST4671	-1.1966856089	-1.157409005	-1.9241889645	-1.4823139782
6691	15	-	153766	154814	1048	ORF-T	YOL088C	MPD2		SteinmetzLab	ST6673	-1.1967856362	-1.0471065765	-1.9458468783	1.0940967826
5361	13	+	534929	535689	760	CUTs	CUT301	CUT301		SteinmetzLab	ST2591	-1.1968965651	1.3339969692	-1.4234820466	-1.1447711881
1486	4	-	740464	741776	1312	ORF-T	YDR142C	PEX7		SteinmetzLab	ST4247	-1.1969144452	-1.3250924315	-2.0675727008	-1.7220410233
7098	16	+	319097	319241	144	SUTs	SUT401	SUT401		SteinmetzLab	ST3423	-1.1970486955	-1.5341046755	-1.6666729736	-1.2653052109
2402	7	+	405747	406707	960	ORF-T	YGL050W	TYW3		SteinmetzLab	ST1173	-1.1970670983	-1.0627647376	-1.432778136	1.0395557511
4149	11	+	154964	158420	3456	ORF-T	YKL157W	APE2		SteinmetzLab	ST1953	-1.1971669739	-1.1971178506	-1.7275996627	-1.0353065557
2145	6	+	123345	129985	6640	ORF-T	YFL007W	BLM10		SteinmetzLab	ST1001	-1.1972705234	-1.1710252327	-1.5521617557	1.1468874038
3711	10	+	268776	269936	1160	ORF-T	YJL088W	ARG3		SteinmetzLab	ST1774	-1.1975094206	2.175306561	-1.0060879445	1.3502333313
3879	10	-	89197	90125	928	ORF-T	YJL178C	ATG27		SteinmetzLab	ST5398	-1.1975176244	1.103796145	-1.5487141671	1.1998885667
6575	15	+	844891	845187	296	CUTs	CUT390	CUT390		SteinmetzLab	ST3254	-1.1980000504	1.6315813262	1.6758015397	2.0183906478
1462	4	-	661080	664968	3888	ORF-T	YDR104C	SPO71		SteinmetzLab	ST4224	-1.1984343896	-1.1895767758	-1.5264674273	-1.3757013988
2037	5	-	332365	332877	512	ORF-T	YER087C-B	SBH1		SteinmetzLab	ST4600	-1.1986265116	1.0670242232	1.2594002426	1.8629636664
4048	10	-	557596	559188	1592	ORF-T	YJR065C	ARP3		SteinmetzLab	ST5557	-1.1987130735	-1.0372302878	-1.5956063056	1.2125600294
2202	6	-	93397	95101	1704	ORF-T	YFL022C	FRS2		SteinmetzLab	ST4688	-1.1988386557	-1.0730949592	-2.2108495634	1.2194336028
4134	11	+	100124	106908	6784	ORF-T	YKL182W	FAS1		SteinmetzLab	ST1938	-1.1990388638	-1.4745777681	-1.6932469713	-1.062006959
7316	16	+	933987	935867	1880	ORF-T	YPR198W	SGE1		SteinmetzLab	ST3630	-1.1996722784	1.0510506326	-1.4102892989	1.0230185159
5902	14	+	383899	387043	3144	ORF-T	YNL127W	FAR11		SteinmetzLab	ST2831	-1.1999151499	-1.0626026217	-1.4801134451	-1.0460227282
7444	16	-	396191	398167	1976	ORF-T	YPL083C	SEN54		SteinmetzLab	ST7091	-1.2003200663	-1.148450331	-2.1651487322	1.0132735037
3491	9	-	31333	32965	1632	ORF-T	YIL166C	YIL166C		SteinmetzLab	ST5246	-1.2003231419	2.0751538191	-1.1622569014	1.8168565007
350	2	-	47213	48669	1456	ORF-T	YBL091C	MAP2		SteinmetzLab	ST3690	-1.2003704021	-1.048298206	-1.3203701482	-1.0332674418
6357	15	+	234362	234450	88	other	snR81	SNR81		SteinmetzLab	ST3043	-1.2005582489	1.3212835228	-1.0383099568	1.4662675911
752	3	-	206854	207974	1120	ORF-T	YCR044C	PER1		SteinmetzLab	ST3989	-1.2005984077	-1.1421913562	-1.1186481599	-1.0690649534
6685	15	-	136454	137862	1408	ORF-T	YOL097C	WRS1		SteinmetzLab	ST6667	-1.2006511543	-1.4059675302	-1.2999845575	-1.2419611759
121	2	+	113639	115559	1920	ORF-T	YBL056W	PTC3		SteinmetzLab	ST0069	-1.2014173605	-1.084933252	-1.2143476919	1.0377135024
2685	7	-	171335	173199	1864	ORF-T	YGL176C	YGL176C		SteinmetzLab	ST4790	-1.2014737323	-1.1129893207	-2.3494102788	-1.4899162864
7559	16	-	719359	720607	1248	ORF-T	YPR093C	ASR1		SteinmetzLab	ST7203	-1.2015312233	-1.0065987233	-1.4313015867	1.2178710019
4762	12	+	719681	719865	184	CUTs	CUT269	CUT269		SteinmetzLab	ST2322	-1.2019069772	1.0941734907	1.0683567596	-1.0346033273
6901	15	-	795726	796886	1160	ORF-T	YOR246C	YOR246C		SteinmetzLab	ST6878	-1.2023830839	1.2551018382	1.0226983855	1.1941727143
1968	5	-	157453	159157	1704	ORF-T	YER003C	PMI40		SteinmetzLab	ST4533	-1.2024936833	-1.3482338436	-1.3614599432	1.2235273885
4709	12	+	546049	547785	1736	ORF-T	YLR197W	SIK1		SteinmetzLab	ST2271	-1.2026262379	-1.5485456308	-2.2775599786	-1.6004282194
4484	11	-	436608	437176	568	ORF-T	YKL003C	MRP17		SteinmetzLab	ST5764	-1.2026464768	1.2016588689	1.1795664099	1.3330545629
4180	11	+	245738	246274	536	CUTs	CUT229	CUT229		SteinmetzLab	ST1983	-1.2029919795	1.0321591392	1.2958715884	1.1720928209
4954	12	-	291981	293629	1648	ORF-T	YLR082C	SRL2		SteinmetzLab	ST5919	-1.2034364516	1.2992249437	-1.6278453056	-1.8636848476
3674	10	+	145072	146104	1032	ORF-T	YJL145W	SFH5		SteinmetzLab	ST1738	-1.2036531678	-1.4098888017	-1.2491500101	-1.1151130347
7423	16	-	337469	338701	1232	ORF-T	YPL112C	PEX25		SteinmetzLab	ST7071	-1.2038316184	-1.1649355104	-1.8270218033	-1.1057440829
6362	15	+	243042	244738	1696	ORF-T	YOL045W	PSK2		SteinmetzLab	ST3048	-1.2044693092	-1.1345252114	-2.7393304589	-1.3631547351
784	4	+	57033	57337	304	CUTs	CUT049	CUT049		SteinmetzLab	ST0365	-1.2047829806	1.7430064693	-1.2330477826	-1.1713278909
5250	13	+	225857	226825	968	ORF-T	YML024W	RPS17A		SteinmetzLab	ST2487	-1.2048148277	2.2643221081	1.2644462882	2.6968465942
7314	16	+	928707	931115	2408	SUTs	SUT430	SUT430		SteinmetzLab	ST3628	-1.2050594755	-1.544935386	-1.4749651311	-1.3851932321
67	1	-	58611	61091	2480	ORF-T	YAL043C	PTA1		SteinmetzLab	ST3650	-1.2050598522	1.4721290662	-1.1999273937	1.4812911973
2476	7	+	610507	611811	1304	ORF-T	YGR060W	ERG25		SteinmetzLab	ST1241	-1.2051164465	-1.0636885534	-1.569849773	1.2289768245
5548	13	-	204237	205461	1224	ORF-T	YML037C	YML037C		SteinmetzLab	ST6189	-1.205138225	1.3440362657	-1.7810814462	-1.243688689
6792	15	-	458726	461742	3016	ORF-T	YOR071C	THI71		SteinmetzLab	ST6771	-1.205226777	1.1884607373	-1.9800892387	-1.0466366148
7295	16	+	877899	878547	648	ORF-T	YPR168W	NUT2		SteinmetzLab	ST3609	-1.2052414661	-1.0664044711	-1.5280696938	-1.3824985643
5414	13	+	664633	665841	1208	ORF-T	YMR200W	ROT1		SteinmetzLab	ST2642	-1.2052938552	1.0371823955	-1.6709185207	-1.0804672707
5992	14	+	627404	628668	1264	ORF-T	YNL001W	DOM34		SteinmetzLab	ST2918	-1.205308642	-1.610333187	-1.1028701218	-1.4748763861
7026	16	+	100441	101393	952	ORF-T	YPL237W	SUI3		SteinmetzLab	ST3351	-1.2053495692	-1.2991195501	-1.9906065284	-1.3432342014
3754	10	+	407504	409440	1936	ORF-T	YJL014W	CCT3		SteinmetzLab	ST1814	-1.2056772387	-1.492030772	-1.7807044891	-1.3249358258
3522	9	-	140533	141693	1160	ORF-T	YIL117C	PRM5		SteinmetzLab	ST5277	-1.2057674299	3.1249153085	1.097910712	1.2763244304
6368	15	+	256354	259162	2808	ORF-T	YOL036W	YOL036W		SteinmetzLab	ST3054	-1.2058007939	1.0684875169	-1.9940658316	-1.1818386832
182	2	+	311832	314960	3128	ORF-T	YBR038W	CHS2		SteinmetzLab	ST0125	-1.2058845062	1.4533630178	-2.0843279626	1.214402581
1385	4	-	425757	426981	1224	other	YDL016C, YDL015C	YDL016C, TSC13		SteinmetzLab	ST4149	-1.2060299584	-1.2204710326	1.186420743	1.1675107227
1507	4	-	813016	814200	1184	ORF-T	YDR175C	RSM24		SteinmetzLab	ST4267	-1.206124065	1.3076998072	1.0081852401	1.2234858582
5037	12	-	592485	592701	216	other	tL(UAG)L1	tL(UAG)L1		FrancescLab	NA	-1.2064331006	2.6963097639	1.143899104	1.2462841686
3816	10	+	608992	609496	504	SUTs	SUT216	SUT216		SteinmetzLab	ST1871	-1.2064880858	1.0461867816	-1.0212495185	-1.0024243147
5857	14	+	270275	270747	472	SUTs	SUT325	SUT325		SteinmetzLab	ST2787	-1.2065053902	-1.1384020708	-1.7233494007	-1.2974733392
337	2	+	792792	796600	3808	ORF-T	YBR295W	PCA1		SteinmetzLab	ST0271	-1.2071925626	1.1004003975	1.1585765849	1.4051716305
800	4	+	107089	111169	4080	ORF-T	YDL195W	SEC31		SteinmetzLab	ST0379	-1.2072778563	-1.0208493452	-1.8620911074	1.2411924093
3138	8	+	439266	440202	936	ORF-T	YHR167W	THP2		SteinmetzLab	ST1529	-1.2073149725	-1.1466005938	-1.868905005	-1.4636007164
4506	11	-	500760	506152	5392	ORF-T	YKR031C	SPO14		SteinmetzLab	ST5785	-1.207549801	-1.4145587145	-2.451210754	-1.7846182483
6480	15	+	533970	537050	3080	ORF-T	YOR113W	AZF1		SteinmetzLab	ST3160	-1.2087351064	1.1939173538	-2.1865703468	-1.3337942881
3897	10	-	126444	129020	2576	ORF-T	YJL156C	SSY5		SteinmetzLab	ST5415	-1.2088407726	-1.2819202806	-2.2959144253	-1.6331021541
1124	4	+	1183229	1184485	1256	ORF-T	YDR353W	TRR1		SteinmetzLab	ST0688	-1.2089117015	1.0869888876	-1.6526088097	1.5758505579
3009	8	+	77298	77418	120	CUTs	CUT172	CUT172		SteinmetzLab	ST1404	-1.2091162723	1.6812271016	2.6457443618	3.1799877186
6050	14	-	28789	31405	2616	ORF-T	YNL325C	FIG4		SteinmetzLab	ST6411	-1.2094006415	-1.2566249564	-1.4063177153	-1.361965986
2827	7	-	631399	634127	2728	ORF-T	YGR071C	YGR071C		SteinmetzLab	ST4923	-1.2095055097	-1.0636004149	-2.0270176951	1.0501151856
7452	16	-	425255	425911	656	ORF-T	YPL067C	YPL067C		SteinmetzLab	ST7099	-1.2095546312	1.7866313967	1.3291689102	2.1552931058
399	2	-	235900	236220	320	SUTs	SUT442	SUT442		SteinmetzLab	ST3737	-1.2096151473	1.1465645768	1.744542575	1.1118452705
101	2	+	36729	38929	2200	ORF-T	YBL099W	ATP1		SteinmetzLab	ST0049	-1.2098101966	-1.0566682179	-1.9159357313	1.1961406156
7215	16	+	657467	658995	1528	ORF-T	YPR047W	MSF1		SteinmetzLab	ST3537	-1.209861875	1.6185666781	-1.2534708691	1.1088430999
5871	14	+	310515	316123	5608	other	YNL172W, YNL170W	APC1, YNL170W		SteinmetzLab	ST2801	-1.2099366228	-1.0103494756	-1.6358418809	-1.245887724
5376	13	+	564377	566073	1696	ORF-T	YMR153W	NUP53		SteinmetzLab	ST2606	-1.2102647975	1.0548073834	-1.1013670101	1.0619915716
1963	5	-	150221	151029	808	ORF-T	YEL001C	IRC22		SteinmetzLab	ST4528	-1.2103880941	-1.057976685	-1.4348295624	1.2828001084
3849	10	+	695856	697072	1216	ORF-T	YJR141W	YJR141W		SteinmetzLab	ST1901	-1.2105601029	1.2682779487	1.310840364	1.4997413269
5884	14	+	346307	347555	1248	ORF-T	YNL152W	YNL152W		SteinmetzLab	ST2814	-1.2106843163	1.0938204943	-1.0550833285	1.6738973418
1820	5	+	234849	235545	696	ORF-T	YER042W	MXR1		SteinmetzLab	ST0882	-1.2109448504	-1.3892375752	1.5553993524	1.3481176637
1088	4	+	1063277	1067517	4240	ORF-T	YDR301W	CFT1		SteinmetzLab	ST0653	-1.2110025508	1.0828674364	-1.680157884	1.009708844
6898	15	-	788774	789902	1128	ORF-T	YOR242C	SSP2		SteinmetzLab	ST6875	-1.2110308226	1.5886050799	-1.1092449883	1.0711539681
2432	7	+	506955	508075	1120	ORF-T	YGR007W	MUQ1		SteinmetzLab	ST1201	-1.2111138446	1.1890418955	-1.3421588021	1.3011793598
7029	16	+	107113	108217	1104	ORF-T	YPL232W	SSO1		SteinmetzLab	ST3354	-1.2111336962	1.0081717046	-1.2780770559	-1.0519544024
3806	10	+	573168	573872	704	ORF-T	YJR074W	MOG1		SteinmetzLab	ST1861	-1.2113212682	1.1232477874	1.2348966993	1.2072325101
1204	4	+	1412077	1414381	2304	ORF-T	YDR477W	SNF1		SteinmetzLab	ST0766	-1.2115998813	1.3350752887	-1.7711339396	-1.0056264751
257	2	+	558632	559848	1216	ORF-T	YBR159W	IFA38		SteinmetzLab	ST0193	-1.2116658542	-1.2896017419	-1.6728122012	-1.0585850005
850	4	+	267649	268753	1104	ORF-T	YDL108W	KIN28		SteinmetzLab	ST0428	-1.2117668393	1.1923554993	-1.1518749176	1.2849767689
3899	10	-	130980	134052	3072	ORF-T	YJL154C	VPS35		SteinmetzLab	ST5417	-1.2117898213	-1.1068468232	-1.6292915929	1.1502404346
2167	6	+	210857	212953	2096	ORF-T	YFR029W	PTR3		SteinmetzLab	ST1021	-1.2118370196	1.1934573525	-1.4349768864	-1.0283493113
2444	7	+	531531	531763	232	other	tD(GUC)G1	tD(GUC)G1		FrancescLab	NA	-1.2118696559	1.4967992245	1.9333355052	3.4864173239
4419	11	-	273831	274703	872	CUTs	CUT710	CUT710		SteinmetzLab	ST5703	-1.2123437128	1.0061332033	-1.1696625056	-1.2478887285
1776	5	+	126593	128417	1824	ORF-T	YEL015W	EDC3		SteinmetzLab	ST0841	-1.2125025877	-1.1470031019	-1.5430789355	-1.0828949492
